stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
N5cqr2zF,Vikrampuri,Vikrampuri,17.449,78.4966,VIKRAMPURI Karkhana twd JBS
bs503mj8,Ankireddy Pally X Road,Ankireddy Pally X Road,17.54791517,78.68553579,ANKIREDDY PALLY X ROAD twd Veerareddypally
IcrZIlK7,Ankireddy Pally Keesara,Ankireddy Pally Keesara,17.56204102,78.68398882,ANKIREDDY PALLY twd Tummukunta
sFx8C7o5,Devs College,Devs College,17.57643532,78.67440194,DEVS COLLEGE KEESARA
vaHx8aod,Ankireddy Pally Keesara,Ankireddy Pally Keesara,17.56203158,78.68402567,ANKIREDDY PALLY twd Kushaiguda
vhyCBNnI,Ankireddy Pally X Road,Ankireddy Pally X Road,17.54782822,78.68573159,ANKIREDDY PALLY X ROAD twd Kusaiguda
lwwwTniI,Km Stone Twd Kushaiguda,Km Stone Twd Kushaiguda,17.51661527,78.64907385,KM STONE twd Kushaiguda
EDXxZNij,Srl Colony,Srl Colony,17.51319524,78.64378453,SRL Colony twd Kushaiguda
0RgdRJMz,Gar Kokapet,Gar Kokapet,17.4085097,78.33052866,GAR KOKAPET twd Kokapet
wGQAO4BG,Gar Kokapet,Gar Kokapet,17.40704559,78.32993388,GAR IT
gu3BUIUR,Power Welfare Society,Power Welfare Society,17.42025387,78.33636045,POWER WELFARE SOCIETY twd Gachibowli
nqbpgSUN,Tps Colony,Tps Colony,17.48143891,78.62490043,RTC COLONY (TPS COLONY)
LfAy1CV0,Kalpana,Kalpana,17.42337859,78.49451961,KALPANA twd Secunderabad
FcMkuyEK,Chandupatla Guda,Chandupatla Guda,17.43861768,78.70683253,CHANDUPATLA Guda twd Ghatkesar
cPBQYhKo,Marripallygudam,Marripallygudam,17.43002139,78.70712623,MARRIPALLY GUDAM twd EDULABAD
azkDyT0J,Edulabad,Edulabad,17.42545663,78.7099573,EDULABAD X ROAD twd Venkiryala
TDCuhRvV,Edulabad,Edulabad,17.41895124,78.70843381,EDULABAD twd GHATKESAR
zyUeAaxc,Edulabad,Edulabad,17.42542432,78.70999586,EDULABAD X RAOD twd GHATKESAR
AQDkuDKH,Marripallygudam,Marripallygudam,17.42997725,78.70711148,MARRIPALLY GUDAM twd GHATKESAR
tVzLxR6X,Chandupatla Guda,Chandupatla Guda,17.43865735,78.70678559,CHANDUPATLA Guda twd Edulabad
DHFV3sVo,Edulabad,Edulabad,17.41894772,78.70849416,EDULABAD twd Enkiryala
v8cFO7nB,Hpcl-Ghatkesar,Hpcl-Ghatkesar,17.45714084,78.71535122,HCPL twd Pochampally
qPSWAAww,Ms1-Vbit Twd Jamilapet,Ms1-Vbit Twd Jamilapet,17.47066548,78.7255463,MS1-VBIT twd Jamilapet
jDN5c903,Jiyapally,Jiyapally,17.48086201,78.7269719,MS2-NEMARUGOMULA twd Jamilapet
BXERBzkP,Rayarao Pet,Rayarao Pet,17.48908049,78.7232396,RAYARAO PET twd Jiyapally
oq6yGGkA,Jameelapet,Jameelapet,17.49414057,78.72528343,JAMILAPET twd Aushapur
fyewtKhB,Jiyapally,Jiyapally,17.48107437,78.72700676,MS1-NEMARUGOMULA twd Aushapur
SiOZwsdY,Ms2-Vbit Twd Aushapur,Ms2-Vbit Twd Aushapur,17.4708154,78.72562412,MS2-VBIT twd Aushapur
2vDIBFAs,Thumkunta,Thumkunta,17.56696419,78.5540995,THUMKUNTA twd Gajwel Pragnapur
jAbtVuGt,Mandaipalle,Mandaipalle,17.58024998,78.55824373,MANDAIPALLE
9W1jgZ8c,Janapriya Arcade Kowkoor,Janapriya Arcade Kowkoor,17.526,78.537,JANAPRIYA Arcadia twd Kowkur
gqwuBzDw,Mb Darga,Mb Darga,17.52888334,78.54287982,MB Darga twd Yapral
EQO5WF8N,Samala Laxmi Nagar,Samala Laxmi Nagar,17.53039938,78.54085609,SAMALA Laxmi Nagar
qF7AWbAy,Mb Darga,Mb Darga,17.52891787,78.54287048,MB Darga twd Laxmi Nagar
LTr8FfNB,Kowkoor X Road,Kowkoor X Road,17.527,78.542,KOWKOOR X ROAD twd Yapral
1Q3UQ98v,Janapriya Arcade Kowkoor,Janapriya Arcade Kowkoor,17.52588442,78.53721499,JANAPRIYA Arcade twd Darga
agVE4Ycw,Shakti Sai Nagar,Shakti Sai Nagar,17.44593867,78.58233511,SHAKTI Sai Nagar X Road twd Chengicherla
H108I40g,Ranigunj Bus Depot,Ranigunj Bus Depot,17.43305176,78.4885302,RANIGUNJ twd MGBS
6XCw7BZM,Diamond Point,Diamond Point,17.46230824,78.49106491,DIAMOND POINT twd Hasmathpet
frAg0SP5,Hitech City,Hitech City,17.45195686,78.3805257,CYBER Towers twd Kondapur
3gdMBV5M,Medchal X Road,Medchal X Road,17.628041,78.56943101,MEDCHAL X ROAD twd Siddipet
WzrBUgIB,Turkapally,Turkapally,17.67226397,78.59289232,TURKAPALLY twd Gpp Shameerpet
f2JJgtWL,Jyothishmathi College,Jyothishmathi College,17.68720358,78.59781952,JYOTHISHMATHI COLLGE twd Gpp
pAYXNnpq,Vantimamidi,Vantimamidi,17.70421936,78.61011884,VANTIMAMIDI twd Pragnapur
s85yI5ab,Tunki Bollaram,Tunki Bollaram,17.72828235,78.58903258,TUNKI BOLLARAM twd Kokkonda
gEJ11ei6,Narsapur-Mulugu(Mdk),Narsapur-Mulugu(Mdk),17.72901048,78.56507241,NARSAPUR twd Kokkonda
WQzqkBIc,Kokkonda,Kokkonda,17.72188489,78.54487134,KOKKONDA twd Medchal
DVgQMOMv,Kothur-Mulugu (Mdk),Kothur-Mulugu (Mdk),17.71604429,78.52316294,KOTHUR twd Medchal
FrK1FDtn,Kothur-Mulugu (Mdk),Kothur-Mulugu (Mdk),17.71612607,78.52317903,KOTHUR twd Vatimamidi
EcPTZyNP,Kokkonda,Kokkonda,17.7218159,78.54487133,KOKKONDA twd Vantimamidi
nSXoqR6s,Narsapur-Mulugu(Mdk),Narsapur-Mulugu(Mdk),17.72906668,78.56507242,NARSAPUR twd Vantimamidi
7Lsteom5,Tunki Bollaram,Tunki Bollaram,17.72830535,78.58903795,TUNKI BOLLARAM twd Vantimamidi
ZyzDPH9F,Vantimamidi-Mulugu,Vantimamidi-Mulugu,17.70424965,78.61033536,VANTIMAMADI twd JBS
F4GG0qSE,Jyothishmathi College,Jyothishmathi College,17.68720613,78.59798044,JYOTHISHMATHI COLLEGE twd Shamirpet
PCLsjVjr,Muraharipally-Medchal,Muraharipally-Medchal,17.66380847,78.58806968,MURAHARIPALLY twd Shamirpet
CXs3eDnQ,Majidpur Shamirpet,Majidpur Shamirpet,17.62779816,78.56955439,MEDCHAL X ROAD twd Jbs
dt4f0ynq,Lakshmakkapally-Mulugu(Mdk),Lakshmakkapally-Mulugu(Mdk),17.71043593,78.61599416,LAKSHMAKKAPALLY twd Gajwel Pragnapur
F4ISB7uq,Forest Research Center-Mulugu(Mdk),Forest Research Center-Mulugu(Mdk),17.71838721,78.62444045,FOREST Research Centre twd Gpp
QeL8vAIr,Mulugu-Medak,Mulugu-Medak,17.73529683,78.63698378,MULUGU twd Gajwel Pragnapur
peO5Prkx,Wargal X Roads,Wargal X Roads,17.75923406,78.65541726,WARGAL X Roads twd Gajwel
P2HSZGxd,Wargal,Wargal,17.77496585,78.61878634,WARGAL Village
WWFegeOJ,Wargal,Wargal,17.77358128,78.61741843,WARGAL twd Temple
TwMoc8op,Wargal Temple,Wargal Temple,17.76974006,78.62155437,WARGAL SARASWATHY TEMPLE
UJsLOW7C,Wargal X Roads,Wargal X Roads,17.75923929,78.6555514,WARGAL X ROAD twd Thurkapally
xswNNbfp,Bc Welfare School-Wargal,Bc Welfare School-Wargal,17.75298079,78.65442216,BC Welfare School Wargul twd JBS
cOmkS7xx,Mulugu-Medak,Mulugu-Medak,17.73709216,78.63833696,MULUGU twd JBS
GR9FtpnM,Forest Research Center-Mulugu(Mdk),Forest Research Center-Mulugu(Mdk),17.71826968,78.62467479,FOREST Research Centre twd JBS
XNn1Jnba,Botanical Garden,Botanical Garden,17.45588197,78.36377263,BOTANICAL Garden twd Kondapur
CEJm1ECY,Botanical Garden,Botanical Garden,17.45559796,78.36422324,BOTANICAL GARDEN twd Gachibowli
Rg0wg2PR,Dlf,Dlf,17.44803145,78.35588693,DLF twd Mehdipatnam
pjRDQDPj,Hanuman Temple-Yapral,Hanuman Temple-Yapral,17.51321826,78.54011714,HANUMAN Temple twd Yapral
5JaDKK05,Kendriya Vidyalaya Bollaram,Kendriya Vidyalaya Bollaram,17.50725841,78.53084348,KENDRIYA Vidyalaya Bollaram
yCCU2zdI,Sitaphalmandi,Sitaphalmandi,17.42770352,78.5174109,SITAPHALMANDI twd Tarnaka
ifs0Z5lZ,Shopping Complex,Shopping Complex,17.48904723,78.54042292,SHOPPING Complex twd Secunderabad
kcFzHYxP,Nirmal Nagar,Nirmal Nagar,17.49045425,78.53620246,NIRMAL Nagar twd Secunderabad
UspxQTUJ,Ammuguda,Ammuguda,17.49709519,78.53194717,AMMUGUDA twd ECIL
Bp3qRacn,Nirmal Nagar,Nirmal Nagar,17.49048496,78.53623063,NIRMAL Nagar twd ECIL
PmFtbq2m,Shopping Complex,Shopping Complex,17.48905875,78.54050338,SHOPPING Complex twd ECIL
A7cWHYTI,Venkatadri Township,Venkatadri Township,17.41346166,78.64082336,VENKATADRI Township twd Korramula
MQOW39Ib,Pratap Singaram,Pratap Singaram,17.40990166,78.64928305,PRATAP SINGARAM X ROAD twd Korremula
Pzdd2V82,Korremula,Korremula,17.40410216,78.66642791,KORREMULA
eDAFijAs,Pratap Singaram,Pratap Singaram,17.40987351,78.64923746,PRATAP SINGARAM X ROAD twd Secunderabad
Ir7UfNqC,Venkatadri Township,Venkatadri Township,17.41341816,78.64080203,VENKATADRI Township twd Scunderabad
mxba2Yts,Panchasheela Enclave,Panchasheela Enclave,17.5144793,78.48795891,PANCHASHEELA ENCLAVE twd Old alwal
OfZF8qL0,Citizen Colony Twd Old Alwal,Citizen Colony Twd Old Alwal,17.51306991,78.4948575,CITIZEN COLONY twd Old alwal
HQwyWvVP,Ion Exchange,Ion Exchange,17.52669825,78.24915209,ION EXCHANGE
RrLdWCYY,Mile Stone,Mile Stone,16.53656912,78.20541602,ASHOK NAGAR BIJINAPALLE twd Wanaparthy
xjeWA2ER,Family Quarters,Family Quarters,17.41102264,78.33123742,FAMILY Dhaba twd Gar
Un6K9jF1,Bachupally,Bachupally,17.53445576,78.35755024,BACHUPALLY twd Mallampet
G5LTetOL,Calvary Temple,Calvary Temple,17.48720784,78.36842359,CALVARY TEMPLE Bus Stop
8lQl3cP7,Bjr Nagar,Bjr Nagar,17.50942489,78.57599169,BJR Nagar
BBBDXomV,Cherlapally,Cherlapally,17.47204193,78.59005451,CHERLAPALLY JAIL twd Cherlapally
7ernY2Vp,Jbs,Jbs,17.44669051,78.49834173,CONTONMENT Bus Depot
Z788X8qC,Mile Stone,Mile Stone,17.49612058,78.42859626,SWEETHOUSE twd Asbestas colony
TwXhfdq1,Asbestos Colony,Asbestos Colony,17.49380802,78.42524885,ASBESTAS COLONY
0pb9nhiG,Bhel Depot,Bhel Depot,17.519284,78.29078,BHEL Bus Depot
G2uqsAfZ,Siddhi Vinayak Nagar,Siddhi Vinayak Nagar,17.45921303,78.38463351,SIDDHI Vinayak Nagar twd JNTU
8uvAUrYJ,Mile Stone,Mile Stone,17.5268615,78.29850913,RAGHAVENDRA COLONY
IHLmp3eg,Mile Stone,Mile Stone,17.53949941,78.28538454,PATELGUDA
XFwYvdtJ,Moulali X Roads,Moulali X Roads,17.46141414,78.55838567,MOULAALI KAMAN  twd Tarnaka
osahHRYF,Zts-Moulali,Zts-Moulali,17.45588197,78.55551034,ZTS X Road twd MoulaAli kaman
eROg1Nld,Moulali X Roads,Moulali X Roads,17.46141504,78.55834679,MOULAALI KAMAN  twd Ecil
ACdPOUum,Bharath Nagar Moula Ali,Bharath Nagar Moula Ali,17.46843956,78.55272353,BHARATH NAGAR twd Secunderabad
0BR3DEIi,Rtc Colony Moula Ali,Rtc Colony Moula Ali,17.46236301,78.55136365,RTC Colony twd Secunderabad
5NBIUexD,East Anandbagh,East Anandbagh,17.45778047,78.54398757,EAST ANANDBAGH twd Secunderabad
U7dpiMGb,Uttam Nagar,Uttam Nagar,17.45993745,78.53173256,UTTAM NAGAR Mareduaplly
D63Jsa8e,Mallikarjuna Nagar Malkajgiri,Mallikarjuna Nagar Malkajgiri,17.44887355,78.52696896,MALLIKARJUN Nagar Maredpally
6Lv9HjQF,Jyothi Nagar Twd Tukaram Gate,Jyothi Nagar Twd Tukaram Gate,17.44398956,78.52524262,JYOTHI NAGAR twd Tukaram gate
yZNO69vs,Tukaram Gate Railway Gate,Tukaram Gate Railway Gate,17.44119962,78.5224092,TUKARAM Railway Gate twd Maredpally
iafkO90E,Shenoy Nursing Home,Shenoy Nursing Home,17.44703894,78.50864947,SHENOY HOSPITAL twd Secunderabad
4ahD3TjD,Shenoy Nursing Home,Shenoy Nursing Home,17.44706452,78.50851,SHENOY HOSPITAL twd Tukaram gate
HtZZVCJ7,Tukaram Gate Railway Gate,Tukaram Gate Railway Gate,17.44116892,78.5223904,TUKARAM Railway Gate twd Anandbagh
t16RDW9D,Jyothi Nagar Twd Anadbagh,Jyothi Nagar Twd Anadbagh,17.44421398,78.52495195,JYOTHI NAGAR twd Anadbagh
dEqEUaCZ,Mallikarjun Nagar Twd Ananadbagh,Mallikarjun Nagar Twd Ananadbagh,17.44852048,78.5272184,MALLIKARJUN NAGAR twd Ananadbagh
Z5H74bXH,Uttam Nagar,Uttam Nagar,17.45991695,78.53178084,UTTAM NAGAR Malkajgiri
rQZ52MDC,East Anandbagh,East Anandbagh,17.45784177,78.54395535,EAST ANANDBAGH twd ECIL
aSVU2ikD,Rtc Colony Moula Ali,Rtc Colony Moula Ali,17.46232209,78.55132609,RTC Colony twd Old shafilguda
pSKou7zj,Bharath Nagar Moula Ali,Bharath Nagar Moula Ali,17.46847668,78.55269134,BHARATH NAGAR twd Old Shafilguda
L8BzEqwH,Ghanpur Village,Ghanpur Village,17.4997,78.2202,GHANPUR
GQZW3wiy,Kondakal,Kondakal,17.48715669,78.21763516,VELLEMALA TANDAtwd Shankerpally
SwsCfjyA,Kondakal,Kondakal,17.47599217,78.21751693,KONDAKAL X ROAD twd Patancheru
DOyo3E1o,Kondakal,Kondakal,17.46141249,78.19926605,KONDAKAL VILLAGE twd Shankerpally
rPHETZra,Mokila Tanda Twd Shankerpally,Mokila Tanda Twd Shankerpally,17.44436239,78.190974,MOKILA TANDA twd Shankerpally
EDkwyDQe,Shankarpally Registration Office Twd Shankarpally,Shankarpally Registration Office Twd Shankarpally,17.45392,78.13762,SHANKARPALLY Registration Office twd Shankarpally
dEikxUYh,Bhanoor X Road,Bhanoor X Road,17.45326827,78.1446345,BHANUR X Road twd Patancheruvu
WHB7kMyR,Mokila Tanda Twd Patancheru,Mokila Tanda Twd Patancheru,17.4444801,78.19090962,MOKILA TANDA twd Patancheru
HuvfuZHH,Kondakal,Kondakal,17.46142401,78.19924325,KONDAKAL VILLAGE twd Patancheru
Oh6rTiQf,Rangapuram-Bommalaramaram,Rangapuram-Bommalaramaram,17.564,78.71,RANGAPUR X Road twd Veerareddypally
MpHSpkaL,Ramlingam Palle-Bommalaramaram,Ramlingam Palle-Bommalaramaram,17.57808481,78.69801343,RAMALINGAM PALLY twd Yadagirigutta
nFRPHop6,Errakunta-Bommalaramaram,Errakunta-Bommalaramaram,17.58697769,78.7026912,ERRAKUNTA twd Veerareddypally
hiIZieGU,Jalalpur-Bommalaramaram,Jalalpur-Bommalaramaram,17.59635634,78.71682643,JALALPUR twd Veerareddypally
OJg2ADDr,Yuva Defence Academy Twd Veerareddypally,Yuva Defence Academy Twd Veerareddypally,17.59101234,78.72223377,YUVA DEFENCE ACADEMY twd VeerareddyPally
KOiAAhpb,Yavapur Thanda-Bommalaramaram,Yavapur Thanda-Bommalaramaram,17.5845075,78.7287569,YAVAPUR TANDA twd Veerareddypally
cXIqpNub,Khajipet-Bommalaramaram,Khajipet-Bommalaramaram,17.57909734,78.73573065,KHAJIPET X Road twd Veerareddypally
yoBec8mT,Cheekatimamidi-Bommalaramaram,Cheekatimamidi-Bommalaramaram,17.59697978,78.74888957,CHEEKATIMAMIDI twd Thurkapally
4BMNPjR2,Rama Swamy Thanda,Rama Swamy Thanda,17.61038145,78.76058131,RAMASWAMY TANDA twd Thurkapally
wqfJ8U53,Madhapur- M Turkapalle,Madhapur- M Turkapalle,17.63016524,78.77482384,MADHAPUR twd Thurkapally
DoJzq5N0,Kokia Tanda,Kokia Tanda,17.63963325,78.78647804,KOKIA TANDA twd Thurkapally
ftuEf6MN,Jagya Naik Tanda,Jagya Naik Tanda,17.64294338,78.79649341,JAGYA TANDA twd Thurkapally
34EFGMqq,Malka Puram-M Turkapalle,Malka Puram-M Turkapalle,17.64753781,78.80539298,MALKAPUR twd Thurkapally
YaaWCDrL,Ms-Malkapuram Twd Turkapally,Ms-Malkapuram Twd Turkapally,17.6521398,78.81702304,MS-MALKAPURAM twd Turkapally
Fb6mTAZD,M Turkapally,M Turkapally,17.65366824,78.82549345,TURKAPALLY twd Veerareddypally
RyZHAr9C,K.M.Stone Twd Veerareddypally,K.M.Stone Twd Veerareddypally,17.668,78.818,K.M.STONE twd Veerareddypally
Tddrq1Ld,Vasalamarri,Vasalamarri,17.67507898,78.81339267,VASALAMARRI twd Gajwel
crqi2mqI,Thirumalapur-M Turkapalle,Thirumalapur-M Turkapalle,17.69079902,78.81431133,THIRUMALAPUR twd Gajwel
VkW4dpAV,Veerareddypalle-M Turkapalle,Veerareddypalle-M Turkapalle,17.71092652,78.81637394,VEERAREDEYPALLE X ROAD twd Gajwel
hutdZy1E,Veerareddypalle-M Turkapalle,Veerareddypalle-M Turkapalle,17.71371665,78.82906079,VEERAREDDYPALLE twd Raghunathpur
EO4Tj5gd,Veerareddypalle-M Turkapalle,Veerareddypalle-M Turkapalle,17.7139466,78.82903934,VEERAREDDYPALLE twd Turkapally
Wc6xzOLB,Veerareddypalle-M Turkapalle,Veerareddypalle-M Turkapalle,17.71097762,78.81644368,VEERAREDDYPALLE X Road twd Turkapally
KQ4osIOx,Thirumalapur-M Turkapalle,Thirumalapur-M Turkapalle,17.69091401,78.81439984,THIRUMALAPUR twd Bhongir
mhgTDugI,Vasalamarri,Vasalamarri,17.67520293,78.8133055,VASALAMARRI twd Bhuvangiri
0X9uPs9g,Ms-Vasalamarri Twd Thurkapally,Ms-Vasalamarri Twd Thurkapally,17.66801646,78.81808519,MS-VASALAMARRI twd Thurkapally
fKAcQyF4,M Turkapally,M Turkapally,17.65452702,78.82563829,TURKAPALLY twd Bhuvanagiri
lUQtjJDE,M Turkapally,M Turkapally,17.65338709,78.82559538,TURKAPALLY twd Keesara
JXUDb5ge,Ms-Turkapally Twd Keesara,Ms-Turkapally Twd Keesara,17.652,78.817,MS-TURKAPALLY twd Keesara
Rv6Bc0sQ,Malka Puram-M Turkapalle,Malka Puram-M Turkapalle,17.64729372,78.80529642,MALKAPUR twd Keesara
X1MXVEbF,Kokia Tanda,Kokia Tanda,17.63948246,78.78651023,KOKIA TANDA twd Keesara
O2sbMcXC,Madhapur- M Turkapalle,Madhapur- M Turkapalle,17.62999397,78.77497673,MADHAPUR twd Cheekatimamidi
bIKefCJ1,Rama Swamy Thanda,Rama Swamy Thanda,17.61025369,78.7606135,RAMASWAMY TANDA twd Keesara
xdPvt9HM,Cheekatimamidi-Bommalaramaram,Cheekatimamidi-Bommalaramaram,17.59683149,78.74890029,CHEEKATIMAMIDI twd Jalalpur
r3XoTHIR,Khajipet-Bommalaramaram,Khajipet-Bommalaramaram,17.57969558,78.73592375,KHAJIPET X Road twd Jalalpur
xwoqDZmV,Yavapur Thanda-Bommalaramaram,Yavapur Thanda-Bommalaramaram,17.58439527,78.7286818,YAVAPUR TANDA twd Keesara
ocktb2FM,Jalalpur-Bommalaramaram,Jalalpur-Bommalaramaram,17.59625875,78.71690148,JALALPUR twd Uddamarri
7In07HaS,Errakunta-Bommalaramaram,Errakunta-Bommalaramaram,17.58634364,78.70269656,ERRAKUNTA twd Keesara
9nOITAWn,Rangapuram-Bommalaramaram,Rangapuram-Bommalaramaram,17.563,78.71,RANGAPUR X Road twd Keesara
dGAMNXqK,M.R.O Office Police Station Twd Ecil,M.R.O Office Police Station Twd Ecil,17.52292133,78.65895912,M.R.O OFFICE POLICE STATION twd ECIL
EUHi6UUy,Nagarjuna Colony-Kushaiguda,Nagarjuna Colony-Kushaiguda,17.48,78.582,NAGARJUNA COLONY twds_N
2sEW07CI,Maisammaguda,Maisammaguda,17.56233316,78.45395923,MAISAMMAGUDA twd Kompally
pQbjMk2j,Dulapally,Dulapally,17.54665821,78.46688345,DOOLAPALLY VILLAGE twd Kompalli
ZWT6ml6Z,Mile Stone,Mile Stone,17.39762668,78.35009861,KOKAPET X ROAD twd Gar
A6BA8Fxp,My Home Avtar,My Home Avtar,17.39888104,78.35541452,MY HOME AVTAR
ttBFODpw,Sr Nagar,Sr Nagar,17.440269,78.442599,SR NAGAR twd Koti
wb9ghXRP,Rajpushpa,Rajpushpa,17.3959,78.3545,RAJPUSHPA
Pty1niHl,Smr Vinay Iconia,Smr Vinay Iconia,17.46783,78.33467,SMR Vina Iconia
YoVdNTMy,Chirec School,Chirec School,17.46322014,78.34756136,CHIREC twd Premnagar
A5VcZ1A7,Erragadda,Erragadda,17.45909819,78.43235136,ERRAGADDA Main Road
Dl9PxnnL,Nrr Puram,Nrr Puram,17.45061611,78.4053192,NRR PURAM
aaXbZ4bZ,Ag Colony,Ag Colony,17.44818168,78.42921832,AG Colony
EoyaofRY,Janmabhumi Colony,Janmabhumi Colony,17.4156,78.3661,JANMABHUMI COLONY
DImLALt2,Edunagulapally,Edunagulapally,17.46255491,78.23856711,NAGULAPALLY twd Kollur
8gdPAohF,Park View Appartment,Park View Appartment,17.41460182,78.48583728,PARK View Apartment twd NTR Stadium
4W7AHolA,Ntr Stadium,Ntr Stadium,17.41132452,78.48473808,NTR Stadium twd Nampally
ebTSHfle,Bolakpur,Bolakpur,17.4217631,78.49694298,BOLAKPUR BUS STOP twd Secunderabad
mUbbI4WL,Lalaguda Market,Lalaguda Market,17.43917555,78.52902085,MARKET BUS STOP twd Prashanth Nagar
klyu6WPn,Lalaguda Market,Lalaguda Market,17.43909113,78.52900207,MARKET BUS STOP twd Secunderabad
rw66fawX,Kusaiguda Bus Depot,Kusaiguda Bus Depot,17.46829634,78.56563566,KUSHAIGUDA Bus Depot
9c7dnHNl,Ravirala Milstone Twd Kongara,Ravirala Milstone Twd Kongara,17.20737737,78.53421092,RAVIRALA MILSTONE twd Kongara
VYQJVuq7,Kongara Milstone Twd Ravirala,Kongara Milstone Twd Ravirala,17.20722877,78.53422165,KONGARA MILSTONE twd Ravirala
E58BnVjX,Sanat Nagar Ps,Sanat Nagar Ps,17.4564,78.4426,SANATH Nagar Police Station twd Secunderabad
81FrZVMI,Erragadda,Erragadda,17.45611228,78.43418538,ERRAGADDA X Road twd Koti
A6eHUbdc,Suchitra X Road,Suchitra X Road,17.49930797,78.47625911,SUCHITRA X ROAD twd Shapur
Rhua1bWo,Bank Colony X Rd Suchitra,Bank Colony X Rd Suchitra,17.50107815,78.47250804,BANK COLONY X ROAD twd Shapur
GKcjRqGW,Godavari Homes Suchitra,Godavari Homes Suchitra,17.50325375,78.469107,GODAVARI HOMES twd Shapur
kbs5MRdg,Chermas Suchitra,Chermas Suchitra,17.50506611,78.46755266,CHERMAS twd Shahpur
Olyx06Hj,Jairamnagar,Jairamnagar,17.50761667,78.46235994,JAI RAM Nagar twd Shapur
jN9zttVG,Ayodhya Nagar,Ayodhya Nagar,17.51003623,78.45781088,AYODYA NAGAR twd Shapur
kXGMDMvJ,Ayodhya Nagar,Ayodhya Nagar,17.51042504,78.4574461,AYODYA Nagar twd Suchitra
EKblUEIB,Jairamnagar,Jairamnagar,17.50777501,78.46244574,JAIRAM NAGAR twd Suchitra
LcThE1p9,Chermas Suchitra,Chermas Suchitra,17.50512495,78.46770287,CHERMAS twd Suchitra
UulwUUq9,Godavari Homes Suchitra,Godavari Homes Suchitra,17.50332413,78.46910566,GODAVARI HOMES twd Suchitra
MwR9HOcs,Mile Stone,Mile Stone,17.51668307,78.33460744,HMT COLONY twd Miyapur
rt705acc,Rangapuram-Bommalaramaram,Rangapuram-Bommalaramaram,17.56549384,78.71428356,RANGAPUR VILLAGE twd Hajipur
yqlfHu7V,Bommalaramaram,Bommalaramaram,17.56447098,78.73477578,BOMMALARAMARAM X ROAD twd Keesara
o9b7GQoF,Bommalaramaram,Bommalaramaram,17.56393781,78.74003693,BOMMALARAMARAM VILLAGE twd Hajipur
DIoIsz2z,Mile Stone,Mile Stone,17.586,78.74,J.P RAO PULE HOSTEL twd Veerareddypally
jtbmfLGb,Rs Pally-Mturkapalle,Rs Pally-Mturkapalle,17.67772795,78.80079024,RS Pally twd Dharmaram
vwOpQtAn,Kondapur-M Turkapalle,Kondapur-M Turkapalle,17.68748994,78.78725052,KONDAPUR twd Dharmaram
mc5EJjHS,Kashireddypally-Markook,Kashireddypally-Markook,17.69882519,78.77906173,KASI REDDY PALLY twd Dharmaram
MF1cGqhw,Mile Stone,Mile Stone,17.7051775,78.77822757,MS-SRINIVASPURAM twd Jagadevpur
r7Sem7iE,Srinivasapuram-Aleru,Srinivasapuram-Aleru,17.71,78.785,SREENIVASAPURAM twd Turkapally
H5drFyFd,Dharmaram-Jagdevpur,Dharmaram-Jagdevpur,17.71632001,78.78817853,DHARMARAM twd Turkapally
cMdHS8kY,Mile Stone,Mile Stone,17.70524393,78.77835631,MS-SRINIVASPURAM twd Gopalpuram
JgyeYjBP,Kondapur-M Turkapalle,Kondapur-M Turkapalle,17.6875743,78.78728539,KONDAPUR twd Turkapally
EM0ZUnd0,Rs Pally-Mturkapalle,Rs Pally-Mturkapalle,17.678,78.801,RS Pally twd Turkapally
7nDeObV1,Rangapuram-Bommalaramaram,Rangapuram-Bommalaramaram,17.56540698,78.71431577,RANGAPUR twd Keesara
l78ME7fO,Plaza,Plaza,17.44373483,78.49049091,PLAZA twd Tivoli
9xWJFapk,Mudfort,Mudfort,17.45709991,78.49503726,MUDFORT twd Hasmathpet
HPTWBb6F,Bowenpally Market,Bowenpally Market,17.46892185,78.49482133,BOWENPALLY MARKET twd Hasmathpet
9hjL75Ya,Mahatma Nagar-Bowenpally,Mahatma Nagar-Bowenpally,17.46899604,78.48334685,MAHATMA NAGAR twd Hasmathpet
rlbZVnBb,Dubai Gate,Dubai Gate,17.47193351,78.48438855,DUBAI GATE twd Old Bowenpally
Ubp68aIo,Hasmathpet,Hasmathpet,17.47525718,78.48553174,HASMATHPET twd Old Bowenpally
f1fF6TqR,Mallikarjuna Nagar,Mallikarjuna Nagar,17.47615228,78.48233293,MALLIKARJUNA NAGAR twd Old Bowenpally
CvSI0nMd,Old Bowenpally,Old Bowenpally,17.47663558,78.4788689,OLD BOWENPALLY
TwAdDUGW,Mallikarjuna Nagar,Mallikarjuna Nagar,17.47621733,78.48235309,MALLIKARJUNA nagar twd Secunderabad
AEahHsIQ,Hasmathpet,Hasmathpet,17.4754325,78.4856683,HASMATHPET twd Secunderabad
ayG9wOFP,Dubai Gate,Dubai Gate,17.47174673,78.48439585,DUBAI GATE twd Secunderabad
enDWe7zg,Mahatma Nagar-Bowenpally,Mahatma Nagar-Bowenpally,17.4690391,78.48340116,MAHATMA NAGAR twd Secunderabad
WKVMpEgT,Nimh Bowenpally,Nimh Bowenpally,17.46901932,78.49021465,NIMH twd Secunderabad
